User_Id,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,labels
351,1,1,1,1,1,2,1,2,1,1,2,4,5,3,5,2,1,1,2,2,1,2,2,1,1,1,1,2,2,1,1,1,1,1,1,1,2,1,1,1,2,2,2,2,1,2,1,1,1,2,1,2,2,2,2,2,2,6
352,1,1,1,1,1,2,1,2,1,1,2,4,5,3,5,2,1,1,2,2,1,2,2,1,1,1,1,2,2,1,1,1,1,1,1,1,2,1,1,1,2,2,2,2,1,2,1,1,1,2,1,2,2,2,2,2,2,6
353,1,1,1,1,1,2,1,2,1,1,2,4,5,3,5,2,1,1,2,2,1,2,2,1,1,1,1,2,2,1,1,1,1,1,1,1,2,1,1,1,2,2,2,2,1,2,1,1,1,2,1,2,2,2,2,2,2,6
354,1,1,1,1,1,2,1,2,1,1,2,4,5,3,5,2,1,1,2,2,1,2,2,1,1,1,1,2,2,1,1,1,1,1,1,1,2,1,1,1,2,2,2,2,1,2,1,1,1,2,1,2,2,2,2,2,2,6
355,1,1,1,1,1,2,1,2,1,1,2,4,5,3,5,2,1,1,2,2,1,2,2,1,1,1,1,2,2,1,1,1,1,1,1,1,2,1,1,1,2,2,2,2,1,2,1,1,1,2,1,2,2,2,2,2,2,6
356,1,1,1,1,1,2,1,2,1,1,2,4,5,3,5,2,1,1,2,2,1,2,2,1,1,1,1,2,2,1,1,1,1,1,1,1,2,1,1,1,2,2,2,2,1,2,1,1,1,2,1,2,2,2,2,2,2,6
357,1,1,1,1,1,2,1,2,1,1,2,4,5,3,5,2,1,1,2,2,1,2,2,1,1,1,1,2,2,1,1,1,1,1,1,1,2,1,1,1,2,2,2,2,1,2,1,1,1,2,1,2,2,2,2,2,2,6
358,1,1,1,1,1,2,1,2,1,1,2,4,5,3,5,2,1,1,2,2,1,2,2,1,1,1,1,2,2,1,1,1,1,1,1,1,2,1,1,1,2,2,2,2,1,2,1,1,1,2,1,2,2,2,2,2,2,6
359,1,1,1,1,1,2,1,2,1,1,2,4,5,3,5,2,1,1,2,2,1,2,2,1,1,1,1,2,2,1,1,1,1,1,1,1,2,1,1,1,2,2,2,2,1,2,1,1,1,2,1,2,2,2,2,2,2,6
360,1,1,1,1,1,2,1,2,1,1,2,4,5,3,5,2,1,1,2,2,1,2,2,1,1,1,1,2,2,1,1,1,1,1,1,1,2,1,1,1,2,2,2,2,1,2,1,1,1,2,1,2,2,2,2,2,2,6
361,1,1,1,1,1,2,1,2,1,1,2,4,5,3,5,2,1,1,2,2,1,2,2,1,1,1,1,2,2,1,1,1,1,1,1,1,2,1,1,1,2,2,2,2,1,2,1,1,1,2,1,2,2,2,2,2,2,6
362,1,1,1,1,1,2,1,2,1,1,2,4,5,3,5,2,1,1,2,2,1,2,2,1,1,1,1,2,2,1,1,1,1,1,1,1,2,1,1,1,2,2,2,2,1,2,1,1,1,2,1,2,2,2,2,2,2,6
363,1,1,1,1,1,2,1,2,1,1,2,4,5,3,5,2,1,1,2,2,1,2,2,1,1,1,1,2,2,1,1,1,1,1,1,1,2,1,1,1,2,2,2,2,1,2,1,1,1,2,1,2,2,2,2,2,2,6
364,1,1,1,1,1,2,1,2,1,1,2,4,5,3,5,2,1,1,2,2,1,2,2,1,1,1,1,2,2,1,1,1,1,1,1,1,2,1,1,1,2,2,2,2,1,2,1,1,1,2,1,2,2,2,2,2,2,6
365,1,1,1,1,1,2,1,2,1,1,2,4,5,3,5,2,1,1,2,2,1,2,2,1,1,1,1,2,2,1,1,1,1,1,1,1,2,1,1,1,2,2,2,2,1,2,1,1,1,2,1,2,2,2,2,2,2,6
366,1,1,1,1,1,2,1,2,1,1,2,4,5,3,5,2,1,1,2,2,1,2,2,1,1,1,1,2,2,1,1,1,1,1,1,1,2,1,1,1,2,2,2,2,1,2,1,1,1,2,1,2,2,2,2,2,2,6
367,1,1,1,1,1,2,1,2,1,1,2,4,5,3,5,2,1,1,2,2,1,2,2,1,1,1,1,2,2,1,1,1,1,1,1,1,2,1,1,1,2,2,2,2,1,2,1,1,1,2,1,2,2,2,2,2,2,6
368,1,1,1,1,1,2,1,2,1,1,2,4,5,3,5,2,1,1,2,2,1,2,2,1,1,1,1,2,2,1,1,1,1,1,1,1,2,1,1,1,2,2,2,2,1,2,1,1,1,2,1,2,2,2,2,2,2,6
369,1,1,1,1,1,2,1,2,1,1,2,4,5,3,5,2,1,1,2,2,1,2,2,1,1,1,1,2,2,1,1,1,1,1,1,1,2,1,1,1,2,2,2,2,1,2,1,1,1,2,1,2,2,2,2,2,2,6
370,1,1,1,1,1,2,1,2,1,1,2,4,5,3,5,2,1,1,2,2,1,2,2,1,1,1,1,2,2,1,1,1,1,1,1,1,2,1,1,1,2,2,2,2,1,2,1,1,1,2,1,2,2,2,2,2,2,6
371,1,1,1,1,1,2,1,2,1,1,2,4,5,3,5,2,1,1,2,2,1,2,2,1,1,1,1,2,2,1,1,1,1,1,1,1,2,1,1,1,2,2,2,2,1,2,1,1,1,2,1,2,2,2,2,2,2,6
372,1,1,1,1,1,2,1,2,1,1,2,4,5,3,5,2,1,1,2,2,1,2,2,1,1,1,1,2,2,1,1,1,1,1,1,1,2,1,1,1,2,2,2,2,1,2,1,1,1,2,1,2,2,2,2,2,2,6
373,1,1,1,1,1,2,1,2,1,1,2,4,5,3,5,2,1,1,2,2,1,2,2,1,1,1,1,2,2,1,1,1,1,1,1,1,2,1,1,1,2,2,2,2,1,2,1,1,1,2,1,2,2,2,2,2,2,6
374,1,1,1,1,1,2,1,2,1,1,2,4,5,3,5,2,1,1,2,2,1,2,2,1,1,1,1,2,2,1,1,1,1,1,1,1,2,1,1,1,2,2,2,2,1,2,1,1,1,2,1,2,2,2,2,2,2,6
375,1,1,1,1,1,2,1,2,1,1,2,4,5,3,5,2,1,1,2,2,1,2,2,1,1,1,1,2,2,1,1,1,1,1,1,1,2,1,1,1,2,2,2,2,1,2,1,1,1,2,1,2,2,2,2,2,2,6
376,1,1,1,1,1,2,1,2,1,1,2,4,5,3,5,2,1,1,2,2,1,2,2,1,1,1,1,2,2,1,1,1,1,1,1,1,2,1,1,1,2,2,2,2,1,2,1,1,1,2,1,2,2,2,2,2,2,6
377,1,1,1,1,1,2,1,2,1,1,2,4,5,3,5,2,1,1,2,2,1,2,2,1,1,1,1,2,2,1,1,1,1,1,1,1,2,1,1,1,2,2,2,2,1,2,1,1,1,2,1,2,2,2,2,2,2,6
378,1,1,1,1,1,2,1,2,1,1,2,4,5,3,5,2,1,1,2,2,1,2,2,1,1,1,1,2,2,1,1,1,1,1,1,1,2,1,1,1,2,2,2,2,1,2,1,1,1,2,1,2,2,2,2,2,2,6
379,1,1,1,1,1,2,1,2,1,1,2,4,5,3,5,2,1,1,2,2,1,2,2,1,1,1,1,2,2,1,1,1,1,1,1,1,2,1,1,1,2,2,2,2,1,2,1,1,1,2,1,2,2,2,2,2,2,6
380,1,1,1,1,1,2,1,2,1,1,2,4,5,3,5,2,1,1,2,2,1,2,2,1,1,1,1,2,2,1,1,1,1,1,1,1,2,1,1,1,2,2,2,2,1,2,1,1,1,2,1,2,2,2,2,2,2,6
381,1,1,1,1,1,2,1,2,1,1,2,4,5,3,5,2,1,1,2,2,1,2,2,1,1,1,1,2,2,1,1,1,1,1,1,1,2,1,1,1,2,2,2,2,1,2,1,1,1,2,1,2,2,2,2,2,2,6
382,1,1,1,1,1,2,1,2,1,1,2,4,5,3,5,2,1,1,2,2,1,2,2,1,1,1,1,2,2,1,1,1,1,1,1,1,2,1,1,1,2,2,2,2,1,2,1,1,1,2,1,2,2,2,2,2,2,6
383,1,1,1,1,1,2,1,2,1,1,2,4,5,3,5,2,1,1,2,2,1,2,2,1,1,1,1,2,2,1,1,1,1,1,1,1,2,1,1,1,2,2,2,2,1,2,1,1,1,2,1,2,2,2,2,2,2,6
384,1,1,1,1,1,2,1,2,1,1,2,4,5,3,5,2,1,1,2,2,1,2,2,1,1,1,1,2,2,1,1,1,1,1,1,1,2,1,1,1,2,2,2,2,1,2,1,1,1,2,1,2,2,2,2,2,2,6
385,1,1,1,1,1,2,1,2,1,1,2,4,5,3,5,2,1,1,2,2,1,2,2,1,1,1,1,2,2,1,1,1,1,1,1,1,2,1,1,1,2,2,2,2,1,2,1,1,1,2,1,2,2,2,2,2,2,6
386,1,1,1,1,1,2,1,2,1,1,2,4,5,3,5,2,1,1,2,2,1,2,2,1,1,1,1,2,2,1,1,1,1,1,1,1,2,1,1,1,2,2,2,2,1,2,1,1,1,2,1,2,2,2,2,2,2,6
387,1,1,1,1,1,2,1,2,1,1,2,4,5,3,5,2,1,1,2,2,1,2,2,1,1,1,1,2,2,1,1,1,1,1,1,1,2,1,1,1,2,2,2,2,1,2,1,1,1,2,1,2,2,2,2,2,2,6
388,1,1,1,1,1,2,1,2,1,1,2,4,5,3,5,2,1,1,2,2,1,2,2,1,1,1,1,2,2,1,1,1,1,1,1,1,2,1,1,1,2,2,2,2,1,2,1,1,1,2,1,2,2,2,2,2,2,6
389,1,1,1,1,1,2,1,2,1,1,2,4,5,3,5,2,1,1,2,2,1,2,2,1,1,1,1,2,2,1,1,1,1,1,1,1,2,1,1,1,2,2,2,2,1,2,1,1,1,2,1,2,2,2,2,2,2,6
390,1,1,1,1,1,2,1,2,1,1,2,4,5,3,5,2,1,1,2,2,1,2,2,1,1,1,1,2,2,1,1,1,1,1,1,1,2,1,1,1,2,2,2,2,1,2,1,1,1,2,1,2,2,2,2,2,2,6
391,1,1,1,1,1,2,1,2,1,1,2,4,5,3,5,2,1,1,2,2,1,2,2,1,1,1,1,2,2,1,1,1,1,1,1,1,2,1,1,1,2,2,2,2,1,2,1,1,1,2,1,2,2,2,2,2,2,6
392,1,1,1,1,1,2,1,2,1,1,2,4,5,3,5,2,1,1,2,2,1,2,2,1,1,1,1,2,2,1,1,1,1,1,1,1,2,1,1,1,2,2,2,2,1,2,1,1,1,2,1,2,2,2,2,2,2,6
393,1,1,1,1,1,2,1,2,1,1,2,4,5,3,5,2,1,1,2,2,1,2,2,1,1,1,1,2,2,1,1,1,1,1,1,1,2,1,1,1,2,2,2,2,1,2,1,1,1,2,1,2,2,2,2,2,2,6
394,1,1,1,1,1,2,1,2,1,1,2,4,5,3,5,2,1,1,2,2,1,2,2,1,1,1,1,2,2,1,1,1,1,1,1,1,2,1,1,1,2,2,2,2,1,2,1,1,1,2,1,2,2,2,2,2,2,6
395,1,1,1,1,1,2,1,2,1,1,2,4,5,3,5,2,1,1,2,2,1,2,2,1,1,1,1,2,2,1,1,1,1,1,1,1,2,1,1,1,2,2,2,2,1,2,1,1,1,2,1,2,2,2,2,2,2,6
396,1,1,1,1,1,2,1,2,1,1,2,4,5,3,5,2,1,1,2,2,1,2,2,1,1,1,1,2,2,1,1,1,1,1,1,1,2,1,1,1,2,2,2,2,1,2,1,1,1,2,1,2,2,2,2,2,2,6
397,1,1,1,1,1,2,1,2,1,1,2,4,5,3,5,2,1,1,2,2,1,2,2,1,1,1,1,2,2,1,1,1,1,1,1,1,2,1,1,1,2,2,2,2,1,2,1,1,1,2,1,2,2,2,2,2,2,6
398,1,1,1,1,1,2,1,2,1,1,2,4,5,3,5,2,1,1,2,2,1,2,2,1,1,1,1,2,2,1,1,1,1,1,1,1,2,1,1,1,2,2,2,2,1,2,1,1,1,2,1,2,2,2,2,2,2,6
399,1,1,1,1,1,2,1,2,1,1,2,4,5,3,5,2,1,1,2,2,1,2,2,1,1,1,1,2,2,1,1,1,1,1,1,1,2,1,1,1,2,2,2,2,1,2,1,1,1,2,1,2,2,2,2,2,2,6
400,1,1,1,1,1,2,1,2,1,1,2,4,5,3,5,2,1,1,2,2,1,2,2,1,1,1,1,2,2,1,1,1,1,1,1,1,2,1,1,1,2,2,2,2,1,2,1,1,1,2,1,2,2,2,2,2,2,6
401,1,1,1,1,1,2,1,2,1,1,2,4,5,3,5,2,1,1,2,2,1,2,2,1,1,1,1,2,2,1,1,1,1,1,1,1,2,1,1,1,2,2,2,2,1,2,1,1,1,2,1,2,2,2,2,2,2,6
402,1,1,1,1,1,2,1,2,1,1,2,4,5,3,5,2,1,1,2,2,1,2,2,1,1,1,1,2,2,1,1,1,1,1,1,1,2,1,1,1,2,2,2,2,1,2,1,1,1,2,1,2,2,2,2,2,2,6
403,1,1,1,1,1,2,1,2,1,1,2,4,5,3,5,2,1,1,2,2,1,2,2,1,1,1,1,2,2,1,1,1,1,1,1,1,2,1,1,1,2,2,2,2,1,2,1,1,1,2,1,2,2,2,2,2,2,6
404,1,1,1,1,1,2,1,2,1,1,2,4,5,3,5,2,1,1,2,2,1,2,2,1,1,1,1,2,2,1,1,1,1,1,1,1,2,1,1,1,2,2,2,2,1,2,1,1,1,2,1,2,2,2,2,2,2,6
405,1,1,1,1,1,2,1,2,1,1,2,4,5,3,5,2,1,1,2,2,1,2,2,1,1,1,1,2,2,1,1,1,1,1,1,1,2,1,1,1,2,2,2,2,1,2,1,1,1,2,1,2,2,2,2,2,2,6
406,1,1,1,1,1,2,1,2,1,1,2,4,5,3,5,2,1,1,2,2,1,2,2,1,1,1,1,2,2,1,1,1,1,1,1,1,2,1,1,1,2,2,2,2,1,2,1,1,1,2,1,2,2,2,2,2,2,6
407,1,1,1,1,1,2,1,2,1,1,2,4,5,3,5,2,1,1,2,2,1,2,2,1,1,1,1,2,2,1,1,1,1,1,1,1,2,1,1,1,2,2,2,2,1,2,1,1,1,2,1,2,2,2,2,2,2,6
408,1,1,1,1,1,2,1,2,1,1,2,4,5,3,5,2,1,1,2,2,1,2,2,1,1,1,1,2,2,1,1,1,1,1,1,1,2,1,1,1,2,2,2,2,1,2,1,1,1,2,1,2,2,2,2,2,2,6
409,1,1,1,1,1,2,1,2,1,1,2,4,5,3,5,2,1,1,2,2,1,2,2,1,1,1,1,2,2,1,1,1,1,1,1,1,2,1,1,1,2,2,2,2,1,2,1,1,1,2,1,2,2,2,2,2,2,6
410,1,1,1,1,1,2,1,2,1,1,2,4,5,3,5,2,1,1,2,2,1,2,2,1,1,1,1,2,2,1,1,1,1,1,1,1,2,1,1,1,2,2,2,2,1,2,1,1,1,2,1,2,2,2,2,2,2,6
411,1,1,1,1,1,2,1,2,1,1,2,4,5,3,5,2,1,1,2,2,1,2,2,1,1,1,1,2,2,1,1,1,1,1,1,1,2,1,1,1,2,2,2,2,1,2,1,1,1,2,1,2,2,2,2,2,2,6
412,1,1,1,1,1,2,1,2,1,1,2,4,5,3,5,2,1,1,2,2,1,2,2,1,1,1,1,2,2,1,1,1,1,1,1,1,2,1,1,1,2,2,2,2,1,2,1,1,1,2,1,2,2,2,2,2,2,6
413,1,1,1,1,1,2,1,2,1,1,2,4,5,3,5,2,1,1,2,2,1,2,2,1,1,1,1,2,2,1,1,1,1,1,1,1,2,1,1,1,2,2,2,2,1,2,1,1,1,2,1,2,2,2,2,2,2,6
414,1,1,1,1,1,2,1,2,1,1,2,4,5,3,5,2,1,1,2,2,1,2,2,1,1,1,1,2,2,1,1,1,1,1,1,1,2,1,1,1,2,2,2,2,1,2,1,1,1,2,1,2,2,2,2,2,2,6
415,1,1,1,1,1,2,1,2,1,1,2,4,5,3,5,2,1,1,2,2,1,2,2,1,1,1,1,2,2,1,1,1,1,1,1,1,2,1,1,1,2,2,2,2,1,2,1,1,1,2,1,2,2,2,2,2,2,6
416,1,1,1,1,1,2,1,2,1,1,2,4,5,3,5,2,1,1,2,2,1,2,2,1,1,1,1,2,2,1,1,1,1,1,1,1,2,1,1,1,2,2,2,2,1,2,1,1,1,2,1,2,2,2,2,2,2,6
417,1,2,2,1,2,1,1,2,1,1,2,2,2,1,1,3,4,1,1,2,1,1,2,1,2,1,1,1,1,1,2,1,2,1,1,1,2,1,1,2,1,2,1,1,1,1,2,1,2,1,2,1,2,2,2,2,1,1
418,1,2,2,1,2,1,1,2,1,1,2,2,2,1,1,3,4,1,1,2,1,1,2,1,2,1,1,1,1,1,2,1,2,1,1,1,2,1,1,2,1,2,1,1,1,1,2,1,2,1,2,1,2,2,2,2,1,1
419,1,2,2,1,2,1,1,2,1,1,2,2,2,1,1,3,4,1,1,2,1,1,2,1,2,1,1,1,1,1,2,1,2,1,1,1,2,1,1,2,1,2,1,1,1,1,2,1,2,1,2,1,2,2,2,2,1,1
420,1,2,2,1,2,1,1,2,1,1,2,2,2,1,1,3,4,1,1,2,1,1,2,1,2,1,1,1,1,1,2,1,2,1,1,1,2,1,1,2,1,2,1,1,1,1,2,1,2,1,2,1,2,2,2,2,1,1
421,1,2,2,1,2,1,1,2,1,1,2,2,2,1,1,3,4,1,1,2,1,1,2,1,2,1,1,1,1,1,2,1,2,1,1,1,2,1,1,2,1,2,1,1,1,1,2,1,2,1,2,1,2,2,2,2,1,1
422,1,2,2,1,2,1,1,2,1,1,2,2,2,1,1,3,4,1,1,2,1,1,2,1,2,1,1,1,1,1,2,1,2,1,1,1,2,1,1,2,1,2,1,1,1,1,2,1,2,1,2,1,2,2,2,2,1,1
423,1,2,2,1,2,1,1,2,1,1,2,2,2,1,1,3,4,1,1,2,1,1,2,1,2,1,1,1,1,1,2,1,2,1,1,1,2,1,1,2,1,2,1,1,1,1,2,1,2,1,2,1,2,2,2,2,1,1
424,1,2,2,1,2,1,1,2,1,1,2,2,2,1,1,3,4,1,1,2,1,1,2,1,2,1,1,1,1,1,2,1,2,1,1,1,2,1,1,2,1,2,1,1,1,1,2,1,2,1,2,1,2,2,2,2,1,1
425,1,2,2,1,2,1,1,2,1,1,2,2,2,1,1,3,4,1,1,2,1,1,2,1,2,1,1,1,1,1,2,1,2,1,1,1,2,1,1,2,1,2,1,1,1,1,2,1,2,1,2,1,2,2,2,2,1,1
426,1,2,2,1,2,1,1,2,1,1,2,2,2,1,1,3,4,1,1,2,1,1,2,1,2,1,1,1,1,1,2,1,2,1,1,1,2,1,1,2,1,2,1,1,1,1,2,1,2,1,2,1,2,2,2,2,1,1
427,1,2,2,1,2,1,1,2,1,1,2,2,2,1,1,3,4,1,1,2,1,1,2,1,2,1,1,1,1,1,2,1,2,1,1,1,2,1,1,2,1,2,1,1,1,1,2,1,2,1,2,1,2,2,2,2,1,1
428,1,2,2,1,2,1,1,2,1,1,2,2,2,1,1,3,4,1,1,2,1,1,2,1,2,1,1,1,1,1,2,1,2,1,1,1,2,1,1,2,1,2,1,1,1,1,2,1,2,1,2,1,2,2,2,2,1,1
429,1,2,2,1,2,1,1,2,1,1,2,2,2,1,1,3,4,1,1,2,1,1,2,1,2,1,1,1,1,1,2,1,2,1,1,1,2,1,1,2,1,2,1,1,1,1,2,1,2,1,2,1,2,2,2,2,1,1
430,1,2,2,1,2,1,1,2,1,1,2,2,2,1,1,3,4,1,1,2,1,1,2,1,2,1,1,1,1,1,2,1,2,1,1,1,2,1,1,2,1,2,1,1,1,1,2,1,2,1,2,1,2,2,2,2,1,1
431,1,2,2,1,2,1,1,2,1,1,2,2,2,1,1,3,4,1,1,2,1,1,2,1,2,1,1,1,1,1,2,1,2,1,1,1,2,1,1,2,1,2,1,1,1,1,2,1,2,1,2,1,2,2,2,2,1,1
432,1,2,2,1,2,1,1,2,1,1,2,2,2,1,1,3,4,1,1,2,1,1,2,1,2,1,1,1,1,1,2,1,2,1,1,1,2,1,1,2,1,2,1,1,1,1,2,1,2,1,2,1,2,2,2,2,1,1
433,1,2,2,1,2,1,1,2,1,1,2,2,2,1,1,3,4,1,1,2,1,1,2,1,2,1,1,1,1,1,2,1,2,1,1,1,2,1,1,2,1,2,1,1,1,1,2,1,2,1,2,1,2,2,2,2,1,1
434,1,2,2,1,2,1,1,2,1,1,2,2,2,1,1,3,4,1,1,2,1,1,2,1,2,1,1,1,1,1,2,1,2,1,1,1,2,1,1,2,1,2,1,1,1,1,2,1,2,1,2,1,2,2,2,2,1,1
435,1,2,2,1,2,1,1,2,1,1,2,2,2,1,1,3,4,1,1,2,1,1,2,1,2,1,1,1,1,1,2,1,2,1,1,1,2,1,1,2,1,2,1,1,1,1,2,1,2,1,2,1,2,2,2,2,1,1
436,1,2,2,1,2,1,1,2,1,1,2,2,2,1,1,3,4,1,1,2,1,1,2,1,2,1,1,1,1,1,2,1,2,1,1,1,2,1,1,2,1,2,1,1,1,1,2,1,2,1,2,1,2,2,2,2,1,1
437,1,2,2,1,2,1,1,2,1,1,2,2,2,1,1,3,4,1,1,2,1,1,2,1,2,1,1,1,1,1,2,1,2,1,1,1,2,1,1,2,1,2,1,1,1,1,2,1,2,1,2,1,2,2,2,2,1,1
438,1,2,2,1,2,1,1,2,1,1,2,2,2,1,1,3,4,1,1,2,1,1,2,1,2,1,1,1,1,1,2,1,2,1,1,1,2,1,1,2,1,2,1,1,1,1,2,1,2,1,2,1,2,2,2,2,1,1
439,1,2,2,1,2,1,1,2,1,1,2,2,2,1,1,3,4,1,1,2,1,1,2,1,2,1,1,1,1,1,2,1,2,1,1,1,2,1,1,2,1,2,1,1,1,1,2,1,2,1,2,1,2,2,2,2,1,1
440,1,2,2,1,2,1,1,2,1,1,2,2,2,1,1,3,4,1,1,2,1,1,2,1,2,1,1,1,1,1,2,1,2,1,1,1,2,1,1,2,1,2,1,1,1,1,2,1,2,1,2,1,2,2,2,2,1,1
441,1,2,2,1,2,1,1,2,1,1,2,2,2,1,1,3,4,1,1,2,1,1,2,1,2,1,1,1,1,1,2,1,2,1,1,1,2,1,1,2,1,2,1,1,1,1,2,1,2,1,2,1,2,2,2,2,1,1
442,1,2,2,1,2,1,1,2,1,1,2,2,2,1,1,3,4,1,1,2,1,1,2,1,2,1,1,1,1,1,2,1,2,1,1,1,2,1,1,2,1,2,1,1,1,1,2,1,2,1,2,1,2,2,2,2,1,1
443,1,2,2,1,2,1,1,2,1,1,2,2,2,1,1,3,4,1,1,2,1,1,2,1,2,1,1,1,1,1,2,1,2,1,1,1,2,1,1,2,1,2,1,1,1,1,2,1,2,1,2,1,2,2,2,2,1,1
444,1,2,2,1,2,1,1,2,1,1,2,2,2,1,1,3,4,1,1,2,1,1,2,1,2,1,1,1,1,1,2,1,2,1,1,1,2,1,1,2,1,2,1,1,1,1,2,1,2,1,2,1,2,2,2,2,1,1
445,1,2,2,1,2,1,1,2,1,1,2,2,2,1,1,3,4,1,1,2,1,1,2,1,2,1,1,1,1,1,2,1,2,1,1,1,2,1,1,2,1,2,1,1,1,1,2,1,2,1,2,1,2,2,2,2,1,1
446,1,2,2,1,2,1,1,2,1,1,2,2,2,1,1,3,4,1,1,2,1,1,2,1,2,1,1,1,1,1,2,1,2,1,1,1,2,1,1,2,1,2,1,1,1,1,2,1,2,1,2,1,2,2,2,2,1,1
447,1,2,2,1,2,1,1,2,1,1,2,2,2,1,1,3,4,1,1,2,1,1,2,1,2,1,1,1,1,1,2,1,2,1,1,1,2,1,1,2,1,2,1,1,1,1,2,1,2,1,2,1,2,2,2,2,1,1
448,1,2,2,1,2,1,1,2,1,1,2,2,2,1,1,3,4,1,1,2,1,1,2,1,2,1,1,1,1,1,2,1,2,1,1,1,2,1,1,2,1,2,1,1,1,1,2,1,2,1,2,1,2,2,2,2,1,1
449,1,2,2,1,2,1,1,2,1,1,2,2,2,1,1,3,4,1,1,2,1,1,2,1,2,1,1,1,1,1,2,1,2,1,1,1,2,1,1,2,1,2,1,1,1,1,2,1,2,1,2,1,2,2,2,2,1,1
450,1,2,2,1,2,1,1,2,1,1,2,2,2,1,1,3,4,1,1,2,1,1,2,1,2,1,1,1,1,1,2,1,2,1,1,1,2,1,1,2,1,2,1,1,1,1,2,1,2,1,2,1,2,2,2,2,1,1
451,1,2,2,1,2,1,1,2,1,1,2,2,2,1,1,3,4,1,1,2,1,1,2,1,2,1,1,1,1,1,2,1,2,1,1,1,2,1,1,2,1,2,1,1,1,1,2,1,2,1,2,1,2,2,2,2,1,1
452,1,2,2,1,2,1,1,2,1,1,2,2,2,1,1,3,4,1,1,2,1,1,2,1,2,1,1,1,1,1,2,1,2,1,1,1,2,1,1,2,1,2,1,1,1,1,2,1,2,1,2,1,2,2,2,2,1,1
453,1,2,2,1,2,1,1,2,1,1,2,2,2,1,1,3,4,1,1,2,1,1,2,1,2,1,1,1,1,1,2,1,2,1,1,1,2,1,1,2,1,2,1,1,1,1,2,1,2,1,2,1,2,2,2,2,1,1
454,1,2,2,1,2,1,1,2,1,1,2,2,2,1,1,3,4,1,1,2,1,1,2,1,2,1,1,1,1,1,2,1,2,1,1,1,2,1,1,2,1,2,1,1,1,1,2,1,2,1,2,1,2,2,2,2,1,1
455,1,2,2,1,2,1,1,2,1,1,2,2,2,1,1,3,4,1,1,2,1,1,2,1,2,1,1,1,1,1,2,1,2,1,1,1,2,1,1,2,1,2,1,1,1,1,2,1,2,1,2,1,2,2,2,2,1,1
456,1,2,2,1,2,1,1,2,1,1,2,2,2,1,1,3,4,1,1,2,1,1,2,1,2,1,1,1,1,1,2,1,2,1,1,1,2,1,1,2,1,2,1,1,1,1,2,1,2,1,2,1,2,2,2,2,1,1
457,1,2,2,1,2,1,1,2,1,1,2,2,2,1,1,3,4,1,1,2,1,1,2,1,2,1,1,1,1,1,2,1,2,1,1,1,2,1,1,2,1,2,1,1,1,1,2,1,2,1,2,1,2,2,2,2,1,1
458,1,2,2,1,2,1,1,2,1,1,2,2,2,1,1,3,4,1,1,2,1,1,2,1,2,1,1,1,1,1,2,1,2,1,1,1,2,1,1,2,1,2,1,1,1,1,2,1,2,1,2,1,2,2,2,2,1,1
459,1,2,2,1,2,1,1,2,1,1,2,2,2,1,1,3,4,1,1,2,1,1,2,1,2,1,1,1,1,1,2,1,2,1,1,1,2,1,1,2,1,2,1,1,1,1,2,1,2,1,2,1,2,2,2,2,1,1
460,1,2,2,1,2,1,1,2,1,1,2,2,2,1,1,3,4,1,1,2,1,1,2,1,2,1,1,1,1,1,2,1,2,1,1,1,2,1,1,2,1,2,1,1,1,1,2,1,2,1,2,1,2,2,2,2,1,1
461,1,2,2,1,2,1,1,2,1,1,2,2,2,1,1,3,4,1,1,2,1,1,2,1,2,1,1,1,1,1,2,1,2,1,1,1,2,1,1,2,1,2,1,1,1,1,2,1,2,1,2,1,2,2,2,2,1,1
462,1,2,2,1,2,1,1,2,1,1,2,2,2,1,1,3,4,1,1,2,1,1,2,1,2,1,1,1,1,1,2,1,2,1,1,1,2,1,1,2,1,2,1,1,1,1,2,1,2,1,2,1,2,2,2,2,1,1
463,1,2,2,1,2,1,1,2,1,1,2,2,2,1,1,3,4,1,1,2,1,1,2,1,2,1,1,1,1,1,2,1,2,1,1,1,2,1,1,2,1,2,1,1,1,1,2,1,2,1,2,1,2,2,2,2,1,1
464,1,2,2,1,2,1,1,2,1,1,2,2,2,1,1,3,4,1,1,2,1,1,2,1,2,1,1,1,1,1,2,1,2,1,1,1,2,1,1,2,1,2,1,1,1,1,2,1,2,1,2,1,2,2,2,2,1,1
465,1,2,2,1,2,1,1,2,1,1,2,2,2,1,1,3,4,1,1,2,1,1,2,1,2,1,1,1,1,1,2,1,2,1,1,1,2,1,1,2,1,2,1,1,1,1,2,1,2,1,2,1,2,2,2,2,1,1
466,1,2,2,1,2,1,1,2,1,1,2,2,2,1,1,3,4,1,1,2,1,1,2,1,2,1,1,1,1,1,2,1,2,1,1,1,2,1,1,2,1,2,1,1,1,1,2,1,2,1,2,1,2,2,2,2,1,1
467,1,2,2,1,2,1,1,2,1,1,2,2,2,1,1,3,4,1,1,2,1,1,2,1,2,1,1,1,1,1,2,1,2,1,1,1,2,1,1,2,1,2,1,1,1,1,2,1,2,1,2,1,2,2,2,2,1,1
